"id";"tmp";"cmd_id";"value";"cmd_name";"enno_serial";"device_name";"createdAt";"updatedAt"
1081448;2021-01-16 21:00:00;252;36.94;BT;"GHA";Hydraulic Unit;;
1080680;2021-01-16 21:00:00;249;41.09;FT;"GHA";Hydraulic Unit;;
1081447;2021-01-16 20:45:00;252;39.9;BT;"GHA";Hydraulic Unit;;
1080679;2021-01-16 20:45:00;249;50.68;FT;"GHA";Hydraulic Unit;;
1081446;2021-01-16 20:30:00;252;40.46;BT;"GHA";Hydraulic Unit;;
1080678;2021-01-16 20:30:00;249;51.43;FT;"GHA";Hydraulic Unit;;
1081445;2021-01-16 20:15:00;252;41.64;BT;"GHA";Hydraulic Unit;;
1080677;2021-01-16 20:15:00;249;48.73;FT;"GHA";Hydraulic Unit;;
1081444;2021-01-16 20:00:00;252;39.6;BT;"GHA";Hydraulic Unit;;
1080676;2021-01-16 20:00:00;249;51.19;FT;"GHA";Hydraulic Unit;;
1080675;2021-01-16 19:45:00;249;51.86;FT;"GHA";Hydraulic Unit;;
1081443;2021-01-16 19:45:00;252;39.31;BT;"GHA";Hydraulic Unit;;
1080674;2021-01-16 19:30:00;249;51.12;FT;"GHA";Hydraulic Unit;;
1081442;2021-01-16 19:30:00;252;42.35;BT;"GHA";Hydraulic Unit;;
1080673;2021-01-16 19:15:00;249;55.01;FT;"GHA";Hydraulic Unit;;
1081441;2021-01-16 19:15:00;252;41.38;BT;"GHA";Hydraulic Unit;;
1081440;2021-01-16 19:00:00;252;40.92;BT;"GHA";Hydraulic Unit;;
1080672;2021-01-16 19:00:00;249;50.74;FT;"GHA";Hydraulic Unit;;
1081439;2021-01-16 18:45:00;252;40.42;BT;"GHA";Hydraulic Unit;;
1080671;2021-01-16 18:45:00;249;48.54;FT;"GHA";Hydraulic Unit;;
1081438;2021-01-16 18:30:00;252;40.83;BT;"GHA";Hydraulic Unit;;
1080670;2021-01-16 18:30:00;249;51.18;FT;"GHA";Hydraulic Unit;;
1081437;2021-01-16 18:15:00;252;40.65;BT;"GHA";Hydraulic Unit;;
1080669;2021-01-16 18:15:00;249;54.41;FT;"GHA";Hydraulic Unit;;
1080668;2021-01-16 18:00:00;249;51.25;FT;"GHA";Hydraulic Unit;;
1081436;2021-01-16 18:00:00;252;41.22;BT;"GHA";Hydraulic Unit;;
1080667;2021-01-16 17:45:00;249;52.37;FT;"GHA";Hydraulic Unit;;
1081435;2021-01-16 17:45:00;252;37.94;BT;"GHA";Hydraulic Unit;;
1081434;2021-01-16 17:30:00;252;40.49;BT;"GHA";Hydraulic Unit;;
1080666;2021-01-16 17:30:00;249;50.91;FT;"GHA";Hydraulic Unit;;
1080665;2021-01-16 17:15:00;249;53.34;FT;"GHA";Hydraulic Unit;;
1081433;2021-01-16 17:15:00;252;39.99;BT;"GHA";Hydraulic Unit;;
1081432;2021-01-16 17:00:00;252;39.19;BT;"GHA";Hydraulic Unit;;
1080664;2021-01-16 17:00:00;249;52.33;FT;"GHA";Hydraulic Unit;;
1081431;2021-01-16 16:45:00;252;39.57;BT;"GHA";Hydraulic Unit;;
1080663;2021-01-16 16:45:00;249;53.04;FT;"GHA";Hydraulic Unit;;
1080662;2021-01-16 16:30:00;249;50.92;FT;"GHA";Hydraulic Unit;;
1081430;2021-01-16 16:30:00;252;40.23;BT;"GHA";Hydraulic Unit;;
1081429;2021-01-16 16:15:00;252;39.19;BT;"GHA";Hydraulic Unit;;
1080661;2021-01-16 16:15:00;249;54.52;FT;"GHA";Hydraulic Unit;;
1080660;2021-01-16 16:00:00;249;50.58;FT;"GHA";Hydraulic Unit;;
1081428;2021-01-16 16:00:00;252;39.18;BT;"GHA";Hydraulic Unit;;
1080659;2021-01-16 15:45:00;249;53.31;FT;"GHA";Hydraulic Unit;;
1081427;2021-01-16 15:45:00;252;39.58;BT;"GHA";Hydraulic Unit;;
1081426;2021-01-16 15:30:00;252;39.77;BT;"GHA";Hydraulic Unit;;
1080658;2021-01-16 15:30:00;249;53.14;FT;"GHA";Hydraulic Unit;;
1081425;2021-01-16 15:15:00;252;39;BT;"GHA";Hydraulic Unit;;
1080657;2021-01-16 15:15:00;249;51.84;FT;"GHA";Hydraulic Unit;;
1081424;2021-01-16 15:00:00;252;38.91;BT;"GHA";Hydraulic Unit;;
1080656;2021-01-16 15:00:00;249;49.83;FT;"GHA";Hydraulic Unit;;
1080655;2021-01-16 14:45:00;249;51.52;FT;"GHA";Hydraulic Unit;;
1081423;2021-01-16 14:45:00;252;38.91;BT;"GHA";Hydraulic Unit;;
1080654;2021-01-16 14:30:00;249;46.36;FT;"GHA";Hydraulic Unit;;
1081422;2021-01-16 14:30:00;252;37.67;BT;"GHA";Hydraulic Unit;;
1081421;2021-01-16 14:15:00;252;40.15;BT;"GHA";Hydraulic Unit;;
1080653;2021-01-16 14:15:00;249;49.45;FT;"GHA";Hydraulic Unit;;
1081420;2021-01-16 14:00:00;252;41.53;BT;"GHA";Hydraulic Unit;;
1080652;2021-01-16 14:00:00;249;49.1;FT;"GHA";Hydraulic Unit;;
1080651;2021-01-16 13:45:00;249;47.6;FT;"GHA";Hydraulic Unit;;
1081419;2021-01-16 13:45:00;252;39.25;BT;"GHA";Hydraulic Unit;;
1080650;2021-01-16 13:30:00;249;49.09;FT;"GHA";Hydraulic Unit;;
1081418;2021-01-16 13:30:00;252;40.1;BT;"GHA";Hydraulic Unit;;
1081417;2021-01-16 13:15:00;252;39.74;BT;"GHA";Hydraulic Unit;;
1080649;2021-01-16 13:15:00;249;47.16;FT;"GHA";Hydraulic Unit;;
1081416;2021-01-16 13:00:00;252;38.68;BT;"GHA";Hydraulic Unit;;
1080648;2021-01-16 13:00:00;249;51.83;FT;"GHA";Hydraulic Unit;;
1081415;2021-01-16 12:45:00;252;40;BT;"GHA";Hydraulic Unit;;
1080647;2021-01-16 12:45:00;249;53.61;FT;"GHA";Hydraulic Unit;;
1080646;2021-01-16 12:30:00;249;49.79;FT;"GHA";Hydraulic Unit;;
1081414;2021-01-16 12:30:00;252;39.9;BT;"GHA";Hydraulic Unit;;
1080645;2021-01-16 12:15:00;249;49.73;FT;"GHA";Hydraulic Unit;;
1081413;2021-01-16 12:15:00;252;40.21;BT;"GHA";Hydraulic Unit;;
1081412;2021-01-16 12:00:00;252;38.17;BT;"GHA";Hydraulic Unit;;
1080644;2021-01-16 12:00:00;249;52.84;FT;"GHA";Hydraulic Unit;;
1081411;2021-01-16 11:45:00;252;39.65;BT;"GHA";Hydraulic Unit;;
1080643;2021-01-16 11:45:00;249;48.45;FT;"GHA";Hydraulic Unit;;
1081410;2021-01-16 11:30:00;252;40.49;BT;"GHA";Hydraulic Unit;;
1080642;2021-01-16 11:30:00;249;51.13;FT;"GHA";Hydraulic Unit;;
1080641;2021-01-16 11:15:00;249;53.97;FT;"GHA";Hydraulic Unit;;
1081409;2021-01-16 11:15:00;252;38.17;BT;"GHA";Hydraulic Unit;;
1081408;2021-01-16 11:00:00;252;41.37;BT;"GHA";Hydraulic Unit;;
1080640;2021-01-16 11:00:00;249;46.89;FT;"GHA";Hydraulic Unit;;
1080639;2021-01-16 10:45:00;249;50.73;FT;"GHA";Hydraulic Unit;;
1081407;2021-01-16 10:45:00;252;38.71;BT;"GHA";Hydraulic Unit;;
1080638;2021-01-16 10:30:00;249;46.35;FT;"GHA";Hydraulic Unit;;
1081406;2021-01-16 10:30:00;252;40.97;BT;"GHA";Hydraulic Unit;;
1081405;2021-01-16 10:15:00;252;36.63;BT;"GHA";Hydraulic Unit;;
1080637;2021-01-16 10:15:00;249;52.27;FT;"GHA";Hydraulic Unit;;
1081404;2021-01-16 10:00:00;252;40.13;BT;"GHA";Hydraulic Unit;;
1080636;2021-01-16 10:00:00;249;54.91;FT;"GHA";Hydraulic Unit;;
1080635;2021-01-16 09:45:00;249;49.1;FT;"GHA";Hydraulic Unit;;
1081403;2021-01-16 09:45:00;252;40.48;BT;"GHA";Hydraulic Unit;;
1080634;2021-01-16 09:30:00;249;52.42;FT;"GHA";Hydraulic Unit;;
1081402;2021-01-16 09:30:00;252;40.25;BT;"GHA";Hydraulic Unit;;
1080633;2021-01-16 09:15:00;249;56.03;FT;"GHA";Hydraulic Unit;;
1081401;2021-01-16 09:15:00;252;40.93;BT;"GHA";Hydraulic Unit;;
1080632;2021-01-16 09:00:00;249;52.95;FT;"GHA";Hydraulic Unit;;
1081400;2021-01-16 09:00:00;252;41.23;BT;"GHA";Hydraulic Unit;;
1081399;2021-01-16 08:45:00;252;42.37;BT;"GHA";Hydraulic Unit;;
1080631;2021-01-16 08:45:00;249;52.09;FT;"GHA";Hydraulic Unit;;
1081398;2021-01-16 08:30:00;252;39.34;BT;"GHA";Hydraulic Unit;;
1080630;2021-01-16 08:30:00;249;55.88;FT;"GHA";Hydraulic Unit;;
1081397;2021-01-16 08:15:00;252;39.77;BT;"GHA";Hydraulic Unit;;
1080629;2021-01-16 08:15:00;249;51.35;FT;"GHA";Hydraulic Unit;;
1081396;2021-01-16 08:00:00;252;41.58;BT;"GHA";Hydraulic Unit;;
1080628;2021-01-16 08:00:00;249;55.82;FT;"GHA";Hydraulic Unit;;
1081395;2021-01-16 07:45:00;252;41.09;BT;"GHA";Hydraulic Unit;;
1080627;2021-01-16 07:45:00;249;55.72;FT;"GHA";Hydraulic Unit;;
1080626;2021-01-16 07:30:00;249;50.08;FT;"GHA";Hydraulic Unit;;
1081394;2021-01-16 07:30:00;252;40.33;BT;"GHA";Hydraulic Unit;;
1081393;2021-01-16 07:15:00;252;40.16;BT;"GHA";Hydraulic Unit;;
1080625;2021-01-16 07:15:00;249;53.66;FT;"GHA";Hydraulic Unit;;
1080624;2021-01-16 07:00:00;249;58.25;FT;"GHA";Hydraulic Unit;;
1081392;2021-01-16 07:00:00;252;42.28;BT;"GHA";Hydraulic Unit;;
1080623;2021-01-16 06:45:00;249;54.43;FT;"GHA";Hydraulic Unit;;
1081391;2021-01-16 06:45:00;252;41.02;BT;"GHA";Hydraulic Unit;;
1081390;2021-01-16 06:30:00;252;40.97;BT;"GHA";Hydraulic Unit;;
1080622;2021-01-16 06:30:00;249;52.29;FT;"GHA";Hydraulic Unit;;
1081389;2021-01-16 06:15:00;252;42.03;BT;"GHA";Hydraulic Unit;;
1080621;2021-01-16 06:15:00;249;55.78;FT;"GHA";Hydraulic Unit;;
1080620;2021-01-16 06:00:00;249;53.01;FT;"GHA";Hydraulic Unit;;
1081388;2021-01-16 06:00:00;252;41.03;BT;"GHA";Hydraulic Unit;;
1081387;2021-01-16 05:45:00;252;41.64;BT;"GHA";Hydraulic Unit;;
1080619;2021-01-16 05:45:00;249;57.31;FT;"GHA";Hydraulic Unit;;
1080618;2021-01-16 05:30:00;249;51.04;FT;"GHA";Hydraulic Unit;;
1081386;2021-01-16 05:30:00;252;41.18;BT;"GHA";Hydraulic Unit;;
1080617;2021-01-16 05:15:00;249;59.64;FT;"GHA";Hydraulic Unit;;
1081385;2021-01-16 05:15:00;252;35.06;BT;"GHA";Hydraulic Unit;;
1080616;2021-01-16 05:00:00;249;38.36;FT;"GHA";Hydraulic Unit;;
1081384;2021-01-16 05:00:00;252;33.43;BT;"GHA";Hydraulic Unit;;
1080615;2021-01-16 04:45:00;249;39.63;FT;"GHA";Hydraulic Unit;;
1081383;2021-01-16 04:45:00;252;32.05;BT;"GHA";Hydraulic Unit;;
1081382;2021-01-16 04:30:00;252;31.49;BT;"GHA";Hydraulic Unit;;
1080614;2021-01-16 04:30:00;249;39.4;FT;"GHA";Hydraulic Unit;;
1080613;2021-01-16 04:15:00;249;38.13;FT;"GHA";Hydraulic Unit;;
1081381;2021-01-16 04:15:00;252;32.15;BT;"GHA";Hydraulic Unit;;
1081380;2021-01-16 04:00:00;252;32.85;BT;"GHA";Hydraulic Unit;;
1080612;2021-01-16 04:00:00;249;38.98;FT;"GHA";Hydraulic Unit;;
1081379;2021-01-16 03:45:00;252;32.05;BT;"GHA";Hydraulic Unit;;
1080611;2021-01-16 03:45:00;249;39.33;FT;"GHA";Hydraulic Unit;;
1080610;2021-01-16 03:30:00;249;39.37;FT;"GHA";Hydraulic Unit;;
1081378;2021-01-16 03:30:00;252;31.81;BT;"GHA";Hydraulic Unit;;
1080609;2021-01-16 03:15:00;249;39.01;FT;"GHA";Hydraulic Unit;;
1081377;2021-01-16 03:15:00;252;32.27;BT;"GHA";Hydraulic Unit;;
1080608;2021-01-16 03:00:00;249;36.98;FT;"GHA";Hydraulic Unit;;
1081376;2021-01-16 03:00:00;252;33.57;BT;"GHA";Hydraulic Unit;;
1080607;2021-01-16 02:45:00;249;36.23;FT;"GHA";Hydraulic Unit;;
1081375;2021-01-16 02:45:00;252;32.52;BT;"GHA";Hydraulic Unit;;
1081374;2021-01-16 02:30:00;252;31.91;BT;"GHA";Hydraulic Unit;;
1080606;2021-01-16 02:30:00;249;38.34;FT;"GHA";Hydraulic Unit;;
1081373;2021-01-16 02:15:00;252;32.48;BT;"GHA";Hydraulic Unit;;
1080605;2021-01-16 02:15:00;249;39.76;FT;"GHA";Hydraulic Unit;;
1081372;2021-01-16 02:00:00;252;32.04;BT;"GHA";Hydraulic Unit;;
1080604;2021-01-16 02:00:00;249;38.75;FT;"GHA";Hydraulic Unit;;
1081371;2021-01-16 01:45:00;252;31.82;BT;"GHA";Hydraulic Unit;;
1080603;2021-01-16 01:45:00;249;40.78;FT;"GHA";Hydraulic Unit;;
1081370;2021-01-16 01:30:00;252;32.11;BT;"GHA";Hydraulic Unit;;
1080602;2021-01-16 01:30:00;249;35.95;FT;"GHA";Hydraulic Unit;;
1080601;2021-01-16 01:15:00;249;38.78;FT;"GHA";Hydraulic Unit;;
1081369;2021-01-16 01:15:00;252;32.71;BT;"GHA";Hydraulic Unit;;
1081368;2021-01-16 01:00:00;252;31.86;BT;"GHA";Hydraulic Unit;;
1080600;2021-01-16 01:00:00;249;40.43;FT;"GHA";Hydraulic Unit;;
1080599;2021-01-16 00:45:00;249;37.86;FT;"GHA";Hydraulic Unit;;
1081367;2021-01-16 00:45:00;252;31.73;BT;"GHA";Hydraulic Unit;;
1080598;2021-01-16 00:30:00;249;34.45;FT;"GHA";Hydraulic Unit;;
1081366;2021-01-16 00:30:00;252;32.16;BT;"GHA";Hydraulic Unit;;
1080597;2021-01-16 00:15:00;249;38.6;FT;"GHA";Hydraulic Unit;;
1081365;2021-01-16 00:15:00;252;29.97;BT;"GHA";Hydraulic Unit;;
1080596;2021-01-16 00:00:00;249;39.33;FT;"GHA";Hydraulic Unit;;
1081364;2021-01-16 00:00:00;252;30.26;BT;"GHA";Hydraulic Unit;;
1080595;2021-01-15 23:45:00;249;33.27;FT;"GHA";Hydraulic Unit;;
1081363;2021-01-15 23:45:00;252;31.24;BT;"GHA";Hydraulic Unit;;
1081362;2021-01-15 23:30:00;252;30.15;BT;"GHA";Hydraulic Unit;;
1080594;2021-01-15 23:30:00;249;34.93;FT;"GHA";Hydraulic Unit;;
1080593;2021-01-15 23:15:00;249;34.71;FT;"GHA";Hydraulic Unit;;
1081361;2021-01-15 23:15:00;252;31.66;BT;"GHA";Hydraulic Unit;;
1081360;2021-01-15 23:00:00;252;31.02;BT;"GHA";Hydraulic Unit;;
1080592;2021-01-15 23:00:00;249;34.96;FT;"GHA";Hydraulic Unit;;
1080591;2021-01-15 22:45:00;249;35.05;FT;"GHA";Hydraulic Unit;;
1081359;2021-01-15 22:45:00;252;30.66;BT;"GHA";Hydraulic Unit;;
1081358;2021-01-15 22:30:00;252;31.32;BT;"GHA";Hydraulic Unit;;
1080590;2021-01-15 22:30:00;249;35.97;FT;"GHA";Hydraulic Unit;;
1081357;2021-01-15 22:15:00;252;32.14;BT;"GHA";Hydraulic Unit;;
1080589;2021-01-15 22:15:00;249;36.08;FT;"GHA";Hydraulic Unit;;
1080588;2021-01-15 22:00:00;249;35.84;FT;"GHA";Hydraulic Unit;;
1081356;2021-01-15 22:00:00;252;31.38;BT;"GHA";Hydraulic Unit;;
1081355;2021-01-15 21:45:00;252;29.21;BT;"GHA";Hydraulic Unit;;
1080587;2021-01-15 21:45:00;249;35.42;FT;"GHA";Hydraulic Unit;;
1081354;2021-01-15 21:30:00;252;31.48;BT;"GHA";Hydraulic Unit;;
1080586;2021-01-15 21:30:00;249;33.82;FT;"GHA";Hydraulic Unit;;
1080585;2021-01-15 21:15:00;249;36.33;FT;"GHA";Hydraulic Unit;;
1081353;2021-01-15 21:15:00;252;33.75;BT;"GHA";Hydraulic Unit;;
1081352;2021-01-15 21:00:00;252;37.93;BT;"GHA";Hydraulic Unit;;
1080584;2021-01-15 21:00:00;249;41.75;FT;"GHA";Hydraulic Unit;;
1080583;2021-01-15 20:45:00;249;49.12;FT;"GHA";Hydraulic Unit;;
1081351;2021-01-15 20:45:00;252;38.45;BT;"GHA";Hydraulic Unit;;
1080582;2021-01-15 20:30:00;249;52.84;FT;"GHA";Hydraulic Unit;;
1081350;2021-01-15 20:30:00;252;40.1;BT;"GHA";Hydraulic Unit;;
1080581;2021-01-15 20:15:00;249;48.99;FT;"GHA";Hydraulic Unit;;
1081349;2021-01-15 20:15:00;252;40.29;BT;"GHA";Hydraulic Unit;;
1081348;2021-01-15 20:00:00;252;40.31;BT;"GHA";Hydraulic Unit;;
1080580;2021-01-15 20:00:00;249;51.36;FT;"GHA";Hydraulic Unit;;
1080579;2021-01-15 19:45:00;249;50.59;FT;"GHA";Hydraulic Unit;;
1081347;2021-01-15 19:45:00;252;37.95;BT;"GHA";Hydraulic Unit;;
1081346;2021-01-15 19:30:00;252;39.89;BT;"GHA";Hydraulic Unit;;
1080578;2021-01-15 19:30:00;249;50.29;FT;"GHA";Hydraulic Unit;;
1081345;2021-01-15 19:15:00;252;39.61;BT;"GHA";Hydraulic Unit;;
1080577;2021-01-15 19:15:00;249;48.73;FT;"GHA";Hydraulic Unit;;
1080576;2021-01-15 19:00:00;249;49.14;FT;"GHA";Hydraulic Unit;;
1081344;2021-01-15 19:00:00;252;40.61;BT;"GHA";Hydraulic Unit;;
1080575;2021-01-15 18:45:00;249;50.19;FT;"GHA";Hydraulic Unit;;
1081343;2021-01-15 18:45:00;252;39;BT;"GHA";Hydraulic Unit;;
1081342;2021-01-15 18:30:00;252;39.84;BT;"GHA";Hydraulic Unit;;
1080574;2021-01-15 18:30:00;249;51.13;FT;"GHA";Hydraulic Unit;;
1081341;2021-01-15 18:15:00;252;40.42;BT;"GHA";Hydraulic Unit;;
1080573;2021-01-15 18:15:00;249;49.76;FT;"GHA";Hydraulic Unit;;
1080572;2021-01-15 18:00:00;249;50.93;FT;"GHA";Hydraulic Unit;;
1081340;2021-01-15 18:00:00;252;40.57;BT;"GHA";Hydraulic Unit;;
1081339;2021-01-15 17:45:00;252;39.2;BT;"GHA";Hydraulic Unit;;
1080571;2021-01-15 17:45:00;249;51.78;FT;"GHA";Hydraulic Unit;;
1081338;2021-01-15 17:30:00;252;39.82;BT;"GHA";Hydraulic Unit;;
1080570;2021-01-15 17:30:00;249;48.96;FT;"GHA";Hydraulic Unit;;
1081337;2021-01-15 17:15:00;252;41.69;BT;"GHA";Hydraulic Unit;;
1080569;2021-01-15 17:15:00;249;48.81;FT;"GHA";Hydraulic Unit;;
1081336;2021-01-15 17:00:00;252;38.67;BT;"GHA";Hydraulic Unit;;
1080568;2021-01-15 17:00:00;249;51.37;FT;"GHA";Hydraulic Unit;;
1080567;2021-01-15 16:45:00;249;51.9;FT;"GHA";Hydraulic Unit;;
1081335;2021-01-15 16:45:00;252;39.41;BT;"GHA";Hydraulic Unit;;
1081334;2021-01-15 16:30:00;252;40.74;BT;"GHA";Hydraulic Unit;;
1080566;2021-01-15 16:30:00;249;48.86;FT;"GHA";Hydraulic Unit;;
1080565;2021-01-15 16:15:00;249;48.91;FT;"GHA";Hydraulic Unit;;
1081333;2021-01-15 16:15:00;252;39.73;BT;"GHA";Hydraulic Unit;;
1081332;2021-01-15 16:00:00;252;41.37;BT;"GHA";Hydraulic Unit;;
1080564;2021-01-15 16:00:00;249;49.1;FT;"GHA";Hydraulic Unit;;
1080563;2021-01-15 15:45:00;249;49.54;FT;"GHA";Hydraulic Unit;;
1081331;2021-01-15 15:45:00;252;39.8;BT;"GHA";Hydraulic Unit;;
1081330;2021-01-15 15:30:00;252;38.93;BT;"GHA";Hydraulic Unit;;
1080562;2021-01-15 15:30:00;249;49.97;FT;"GHA";Hydraulic Unit;;
1081329;2021-01-15 15:15:00;252;37.37;BT;"GHA";Hydraulic Unit;;
1080561;2021-01-15 15:15:00;249;49.28;FT;"GHA";Hydraulic Unit;;
1080560;2021-01-15 15:00:00;249;46.1;FT;"GHA";Hydraulic Unit;;
1081328;2021-01-15 15:00:00;252;39.87;BT;"GHA";Hydraulic Unit;;
1080559;2021-01-15 14:45:00;249;49.8;FT;"GHA";Hydraulic Unit;;
1081327;2021-01-15 14:45:00;252;37.91;BT;"GHA";Hydraulic Unit;;
1081326;2021-01-15 14:30:00;252;41.14;BT;"GHA";Hydraulic Unit;;
1080558;2021-01-15 14:30:00;249;46.68;FT;"GHA";Hydraulic Unit;;
1080557;2021-01-15 14:15:00;249;49.02;FT;"GHA";Hydraulic Unit;;
1081325;2021-01-15 14:15:00;252;40.28;BT;"GHA";Hydraulic Unit;;
1080556;2021-01-15 14:00:00;249;49.25;FT;"GHA";Hydraulic Unit;;
1081324;2021-01-15 14:00:00;252;38.01;BT;"GHA";Hydraulic Unit;;
1081323;2021-01-15 13:45:00;252;41.09;BT;"GHA";Hydraulic Unit;;
1080555;2021-01-15 13:45:00;249;49.82;FT;"GHA";Hydraulic Unit;;
1081322;2021-01-15 13:30:00;252;40.21;BT;"GHA";Hydraulic Unit;;
1080554;2021-01-15 13:30:00;249;49.27;FT;"GHA";Hydraulic Unit;;
1080553;2021-01-15 13:15:00;249;48.43;FT;"GHA";Hydraulic Unit;;
1081321;2021-01-15 13:15:00;252;39.99;BT;"GHA";Hydraulic Unit;;
1080552;2021-01-15 13:00:00;249;48.09;FT;"GHA";Hydraulic Unit;;
1081320;2021-01-15 13:00:00;252;38.91;BT;"GHA";Hydraulic Unit;;
1080551;2021-01-15 12:45:00;249;49.87;FT;"GHA";Hydraulic Unit;;
1081319;2021-01-15 12:45:00;252;36.75;BT;"GHA";Hydraulic Unit;;
1081318;2021-01-15 12:30:00;252;39.6;BT;"GHA";Hydraulic Unit;;
1080550;2021-01-15 12:30:00;249;48.87;FT;"GHA";Hydraulic Unit;;
1080549;2021-01-15 12:15:00;249;47.96;FT;"GHA";Hydraulic Unit;;
1081317;2021-01-15 12:15:00;252;40.32;BT;"GHA";Hydraulic Unit;;
1081316;2021-01-15 12:00:00;252;39.31;BT;"GHA";Hydraulic Unit;;
1080548;2021-01-15 12:00:00;249;48.45;FT;"GHA";Hydraulic Unit;;
1081315;2021-01-15 11:45:00;252;39.49;BT;"GHA";Hydraulic Unit;;
1080547;2021-01-15 11:45:00;249;50.35;FT;"GHA";Hydraulic Unit;;
1081314;2021-01-15 11:30:00;252;39.7;BT;"GHA";Hydraulic Unit;;
1080546;2021-01-15 11:30:00;249;47.94;FT;"GHA";Hydraulic Unit;;
1080545;2021-01-15 11:15:00;249;47.91;FT;"GHA";Hydraulic Unit;;
1081313;2021-01-15 11:15:00;252;37.38;BT;"GHA";Hydraulic Unit;;
1080544;2021-01-15 11:00:00;249;48.63;FT;"GHA";Hydraulic Unit;;
1081312;2021-01-15 11:00:00;252;38.09;BT;"GHA";Hydraulic Unit;;
1081311;2021-01-15 10:45:00;252;38.34;BT;"GHA";Hydraulic Unit;;
1080543;2021-01-15 10:45:00;249;48.85;FT;"GHA";Hydraulic Unit;;
1080542;2021-01-15 10:30:00;249;47;FT;"GHA";Hydraulic Unit;;
1081310;2021-01-15 10:30:00;252;36.39;BT;"GHA";Hydraulic Unit;;
1080541;2021-01-15 10:15:00;249;46.76;FT;"GHA";Hydraulic Unit;;
1081309;2021-01-15 10:15:00;252;37.74;BT;"GHA";Hydraulic Unit;;
1081308;2021-01-15 10:00:00;252;38.82;BT;"GHA";Hydraulic Unit;;
1080540;2021-01-15 10:00:00;249;48.15;FT;"GHA";Hydraulic Unit;;
1081307;2021-01-15 09:45:00;252;37.47;BT;"GHA";Hydraulic Unit;;
1080539;2021-01-15 09:45:00;249;47.97;FT;"GHA";Hydraulic Unit;;
1080538;2021-01-15 09:30:00;249;45.98;FT;"GHA";Hydraulic Unit;;
1081306;2021-01-15 09:30:00;252;36.38;BT;"GHA";Hydraulic Unit;;
1080537;2021-01-15 09:15:00;249;45.58;FT;"GHA";Hydraulic Unit;;
1081305;2021-01-15 09:15:00;252;38.21;BT;"GHA";Hydraulic Unit;;
1081304;2021-01-15 09:00:00;252;37.57;BT;"GHA";Hydraulic Unit;;
1080536;2021-01-15 09:00:00;249;47.97;FT;"GHA";Hydraulic Unit;;
1081303;2021-01-15 08:45:00;252;36.96;BT;"GHA";Hydraulic Unit;;
1080535;2021-01-15 08:45:00;249;48.3;FT;"GHA";Hydraulic Unit;;
1080534;2021-01-15 08:30:00;249;48.13;FT;"GHA";Hydraulic Unit;;
1081302;2021-01-15 08:30:00;252;38.33;BT;"GHA";Hydraulic Unit;;
1080533;2021-01-15 08:15:00;249;49.77;FT;"GHA";Hydraulic Unit;;
1081301;2021-01-15 08:15:00;252;39.19;BT;"GHA";Hydraulic Unit;;
1080532;2021-01-15 08:00:00;249;47.55;FT;"GHA";Hydraulic Unit;;
1081300;2021-01-15 08:00:00;252;37.26;BT;"GHA";Hydraulic Unit;;
1080531;2021-01-15 07:45:00;249;47.93;FT;"GHA";Hydraulic Unit;;
1081299;2021-01-15 07:45:00;252;39.75;BT;"GHA";Hydraulic Unit;;
1080530;2021-01-15 07:30:00;249;49.43;FT;"GHA";Hydraulic Unit;;
1081298;2021-01-15 07:30:00;252;38.08;BT;"GHA";Hydraulic Unit;;
1080529;2021-01-15 07:15:00;249;49.29;FT;"GHA";Hydraulic Unit;;
1081297;2021-01-15 07:15:00;252;37.69;BT;"GHA";Hydraulic Unit;;
1080528;2021-01-15 07:00:00;249;51.01;FT;"GHA";Hydraulic Unit;;
1081296;2021-01-15 07:00:00;252;39.03;BT;"GHA";Hydraulic Unit;;
1080527;2021-01-15 06:45:00;249;49.02;FT;"GHA";Hydraulic Unit;;
1081295;2021-01-15 06:45:00;252;39.53;BT;"GHA";Hydraulic Unit;;
1080526;2021-01-15 06:30:00;249;49.24;FT;"GHA";Hydraulic Unit;;
1081294;2021-01-15 06:30:00;252;41.01;BT;"GHA";Hydraulic Unit;;
1080525;2021-01-15 06:15:00;249;48.15;FT;"GHA";Hydraulic Unit;;
1081293;2021-01-15 06:15:00;252;39.52;BT;"GHA";Hydraulic Unit;;
1080524;2021-01-15 06:00:00;249;49.33;FT;"GHA";Hydraulic Unit;;
1081292;2021-01-15 06:00:00;252;38.23;BT;"GHA";Hydraulic Unit;;
1081291;2021-01-15 05:45:00;252;39.04;BT;"GHA";Hydraulic Unit;;
1080523;2021-01-15 05:45:00;249;44.67;FT;"GHA";Hydraulic Unit;;
1081290;2021-01-15 05:30:00;252;36.45;BT;"GHA";Hydraulic Unit;;
1080522;2021-01-15 05:30:00;249;48.34;FT;"GHA";Hydraulic Unit;;
1080521;2021-01-15 05:15:00;249;51.32;FT;"GHA";Hydraulic Unit;;
1081289;2021-01-15 05:15:00;252;30.25;BT;"GHA";Hydraulic Unit;;
1080520;2021-01-15 05:00:00;249;30.71;FT;"GHA";Hydraulic Unit;;
1081288;2021-01-15 05:00:00;252;27.62;BT;"GHA";Hydraulic Unit;;
1080519;2021-01-15 04:45:00;249;30.57;FT;"GHA";Hydraulic Unit;;
1081287;2021-01-15 04:45:00;252;30.36;BT;"GHA";Hydraulic Unit;;
