"id";"tmp";"cmd_id";"value";"cmd_name";"enno_serial";"device_name";"createdAt";"updatedAt"
1048348;2021-01-18 18:30:00;263;52.78;FT;"GHB";Hydraulic Unit;;
1048349;2021-01-18 18:45:00;263;52.54;FT;"GHB";Hydraulic Unit;;
1048350;2021-01-18 19:00:00;263;52.94;FT;"GHB";Hydraulic Unit;;
1048351;2021-01-18 19:15:00;263;55.67;FT;"GHB";Hydraulic Unit;;
1048352;2021-01-18 19:30:00;263;55.43;FT;"GHB";Hydraulic Unit;;
1048353;2021-01-18 19:45:00;263;53.27;FT;"GHB";Hydraulic Unit;;
1048354;2021-01-18 20:00:00;263;54.61;FT;"GHB";Hydraulic Unit;;
1048355;2021-01-18 20:15:00;263;55.49;FT;"GHB";Hydraulic Unit;;
1048356;2021-01-18 20:30:00;263;55.16;FT;"GHB";Hydraulic Unit;;
1048357;2021-01-18 20:45:00;263;54.7;FT;"GHB";Hydraulic Unit;;
1048358;2021-01-18 21:00:00;263;51.54;FT;"GHB";Hydraulic Unit;;
1048359;2021-01-18 21:15:00;263;57.15;FT;"GHB";Hydraulic Unit;;
1048360;2021-01-18 21:30:00;263;53.46;FT;"GHB";Hydraulic Unit;;
1048361;2021-01-18 21:45:00;263;56.81;FT;"GHB";Hydraulic Unit;;
1048362;2021-01-18 22:00:00;263;50.16;FT;"GHB";Hydraulic Unit;;
1048363;2021-01-18 22:15:00;263;42.53;FT;"GHB";Hydraulic Unit;;
1048364;2021-01-18 22:30:00;263;38.79;FT;"GHB";Hydraulic Unit;;
1048365;2021-01-18 22:45:00;263;35.69;FT;"GHB";Hydraulic Unit;;
1048366;2021-01-18 23:00:00;263;37.99;FT;"GHB";Hydraulic Unit;;
1048367;2021-01-18 23:15:00;263;35.64;FT;"GHB";Hydraulic Unit;;
1048368;2021-01-18 23:30:00;263;36.85;FT;"GHB";Hydraulic Unit;;
1048369;2021-01-18 23:45:00;263;46.65;FT;"GHB";Hydraulic Unit;;
1048370;2021-01-19 00:00:00;263;41.39;FT;"GHB";Hydraulic Unit;;
1048371;2021-01-19 00:15:00;263;41.13;FT;"GHB";Hydraulic Unit;;
1048372;2021-01-19 00:30:00;263;41.59;FT;"GHB";Hydraulic Unit;;
1048373;2021-01-19 00:45:00;263;41.22;FT;"GHB";Hydraulic Unit;;
1048374;2021-01-19 01:00:00;263;41.61;FT;"GHB";Hydraulic Unit;;
1048375;2021-01-19 01:15:00;263;41.79;FT;"GHB";Hydraulic Unit;;
1048376;2021-01-19 01:30:00;263;41.91;FT;"GHB";Hydraulic Unit;;
1048377;2021-01-19 01:45:00;263;40.46;FT;"GHB";Hydraulic Unit;;
1048378;2021-01-19 02:00:00;263;41.93;FT;"GHB";Hydraulic Unit;;
1052747;2021-01-19 02:30:00;263;43.13;FT;"GHB";Hydraulic Unit;;
1052748;2021-01-19 02:45:00;263;41.99;FT;"GHB";Hydraulic Unit;;
1052749;2021-01-19 03:00:00;263;41.66;FT;"GHB";Hydraulic Unit;;
1052750;2021-01-19 03:15:00;263;41.18;FT;"GHB";Hydraulic Unit;;
1052751;2021-01-19 03:30:00;263;41.9;FT;"GHB";Hydraulic Unit;;
1052752;2021-01-19 03:45:00;263;41.31;FT;"GHB";Hydraulic Unit;;
1052753;2021-01-19 04:00:00;263;41.01;FT;"GHB";Hydraulic Unit;;
1052754;2021-01-19 04:15:00;263;42.56;FT;"GHB";Hydraulic Unit;;
1052755;2021-01-19 04:30:00;263;41.4;FT;"GHB";Hydraulic Unit;;
1052756;2021-01-19 04:45:00;263;44.72;FT;"GHB";Hydraulic Unit;;
1052757;2021-01-19 05:00:00;263;40.91;FT;"GHB";Hydraulic Unit;;
1052758;2021-01-19 05:15:00;263;41.66;FT;"GHB";Hydraulic Unit;;
1052759;2021-01-19 05:30:00;263;44.15;FT;"GHB";Hydraulic Unit;;
1052760;2021-01-19 05:45:00;263;57.66;FT;"GHB";Hydraulic Unit;;
1052761;2021-01-19 06:00:00;263;54.89;FT;"GHB";Hydraulic Unit;;
1052762;2021-01-19 06:15:00;263;62.71;FT;"GHB";Hydraulic Unit;;
1052763;2021-01-19 06:30:00;263;54.7;FT;"GHB";Hydraulic Unit;;
1052764;2021-01-19 06:45:00;263;60.86;FT;"GHB";Hydraulic Unit;;
1052765;2021-01-19 07:00:00;263;59.94;FT;"GHB";Hydraulic Unit;;
1052766;2021-01-19 07:15:00;263;56.63;FT;"GHB";Hydraulic Unit;;
1052767;2021-01-19 07:30:00;263;59.97;FT;"GHB";Hydraulic Unit;;
1052768;2021-01-19 07:45:00;263;56.37;FT;"GHB";Hydraulic Unit;;
1052769;2021-01-19 08:00:00;263;58.48;FT;"GHB";Hydraulic Unit;;
1052770;2021-01-19 08:15:00;263;57.19;FT;"GHB";Hydraulic Unit;;
1052771;2021-01-19 08:30:00;263;58.37;FT;"GHB";Hydraulic Unit;;
1052772;2021-01-19 08:45:00;263;58.96;FT;"GHB";Hydraulic Unit;;
1052773;2021-01-19 09:00:00;263;59.37;FT;"GHB";Hydraulic Unit;;
1052774;2021-01-19 09:15:00;263;55.85;FT;"GHB";Hydraulic Unit;;
1052775;2021-01-19 09:30:00;263;57.21;FT;"GHB";Hydraulic Unit;;
1052776;2021-01-19 09:45:00;263;58.43;FT;"GHB";Hydraulic Unit;;
1052777;2021-01-19 10:00:00;263;54.85;FT;"GHB";Hydraulic Unit;;
1052778;2021-01-19 10:15:00;263;57.74;FT;"GHB";Hydraulic Unit;;
1052779;2021-01-19 10:30:00;263;54.98;FT;"GHB";Hydraulic Unit;;
1052780;2021-01-19 10:45:00;263;55.13;FT;"GHB";Hydraulic Unit;;
1052781;2021-01-19 11:00:00;263;53.22;FT;"GHB";Hydraulic Unit;;
1052782;2021-01-19 11:15:00;263;56.41;FT;"GHB";Hydraulic Unit;;
1052783;2021-01-19 11:30:00;263;56.34;FT;"GHB";Hydraulic Unit;;
1052784;2021-01-19 11:45:00;263;56.36;FT;"GHB";Hydraulic Unit;;
1052785;2021-01-19 12:00:00;263;53.59;FT;"GHB";Hydraulic Unit;;
1052786;2021-01-19 12:15:00;263;50.36;FT;"GHB";Hydraulic Unit;;
1052787;2021-01-19 12:30:00;263;53.74;FT;"GHB";Hydraulic Unit;;
1052788;2021-01-19 12:45:00;263;56.14;FT;"GHB";Hydraulic Unit;;
1052789;2021-01-19 13:00:00;263;52.47;FT;"GHB";Hydraulic Unit;;
1052790;2021-01-19 13:15:00;263;54.58;FT;"GHB";Hydraulic Unit;;
1052791;2021-01-19 13:30:00;263;51.21;FT;"GHB";Hydraulic Unit;;
1052792;2021-01-19 13:45:00;263;52.2;FT;"GHB";Hydraulic Unit;;
1052793;2021-01-19 14:00:00;263;50.44;FT;"GHB";Hydraulic Unit;;
1052794;2021-01-19 14:15:00;263;52.37;FT;"GHB";Hydraulic Unit;;
1054955;2021-01-19 02:30:00;260;35.24;BT;"GHB";Hydraulic Unit;;
1054956;2021-01-19 02:45:00;260;36.49;BT;"GHB";Hydraulic Unit;;
1054957;2021-01-19 03:00:00;260;35.44;BT;"GHB";Hydraulic Unit;;
1054958;2021-01-19 03:15:00;260;35.64;BT;"GHB";Hydraulic Unit;;
1054959;2021-01-19 03:30:00;260;35.43;BT;"GHB";Hydraulic Unit;;
1054960;2021-01-19 03:45:00;260;35.23;BT;"GHB";Hydraulic Unit;;
1054961;2021-01-19 04:00:00;260;37.18;BT;"GHB";Hydraulic Unit;;
1054962;2021-01-19 04:15:00;260;31.77;BT;"GHB";Hydraulic Unit;;
1054963;2021-01-19 04:30:00;260;38.1;BT;"GHB";Hydraulic Unit;;
1054964;2021-01-19 04:45:00;260;39.35;BT;"GHB";Hydraulic Unit;;
1054965;2021-01-19 05:00:00;260;37.91;BT;"GHB";Hydraulic Unit;;
1054966;2021-01-19 05:15:00;260;36.84;BT;"GHB";Hydraulic Unit;;
1054967;2021-01-19 05:30:00;260;36.62;BT;"GHB";Hydraulic Unit;;
1054968;2021-01-19 05:45:00;260;36.09;BT;"GHB";Hydraulic Unit;;
1054969;2021-01-19 06:00:00;260;41.76;BT;"GHB";Hydraulic Unit;;
1054970;2021-01-19 06:15:00;260;44.76;BT;"GHB";Hydraulic Unit;;
1054971;2021-01-19 06:30:00;260;46.41;BT;"GHB";Hydraulic Unit;;
1054972;2021-01-19 06:45:00;260;45.54;BT;"GHB";Hydraulic Unit;;
1054973;2021-01-19 07:00:00;260;46.08;BT;"GHB";Hydraulic Unit;;
1054974;2021-01-19 07:15:00;260;44.78;BT;"GHB";Hydraulic Unit;;
1054975;2021-01-19 07:30:00;260;45.94;BT;"GHB";Hydraulic Unit;;
1054976;2021-01-19 07:45:00;260;46.76;BT;"GHB";Hydraulic Unit;;
1054977;2021-01-19 08:00:00;260;45.64;BT;"GHB";Hydraulic Unit;;
1054978;2021-01-19 08:15:00;260;47.6;BT;"GHB";Hydraulic Unit;;
1054979;2021-01-19 08:30:00;260;46.63;BT;"GHB";Hydraulic Unit;;
1054980;2021-01-19 08:45:00;260;45.06;BT;"GHB";Hydraulic Unit;;
1054981;2021-01-19 09:00:00;260;46.28;BT;"GHB";Hydraulic Unit;;
1054982;2021-01-19 09:15:00;260;44.11;BT;"GHB";Hydraulic Unit;;
1054983;2021-01-19 09:30:00;260;45.55;BT;"GHB";Hydraulic Unit;;
1054984;2021-01-19 09:45:00;260;46.06;BT;"GHB";Hydraulic Unit;;
1054985;2021-01-19 10:00:00;260;45.28;BT;"GHB";Hydraulic Unit;;
1054986;2021-01-19 10:15:00;260;48.56;BT;"GHB";Hydraulic Unit;;
1054987;2021-01-19 10:30:00;260;47.68;BT;"GHB";Hydraulic Unit;;
1054988;2021-01-19 10:45:00;260;45.47;BT;"GHB";Hydraulic Unit;;
1054989;2021-01-19 11:00:00;260;47.19;BT;"GHB";Hydraulic Unit;;
1054990;2021-01-19 11:15:00;260;45.52;BT;"GHB";Hydraulic Unit;;
1054991;2021-01-19 11:30:00;260;44.94;BT;"GHB";Hydraulic Unit;;
1054992;2021-01-19 11:45:00;260;45.09;BT;"GHB";Hydraulic Unit;;
1054993;2021-01-19 12:00:00;260;46.41;BT;"GHB";Hydraulic Unit;;
1054994;2021-01-19 12:15:00;260;46.41;BT;"GHB";Hydraulic Unit;;
1054995;2021-01-19 12:30:00;260;44.36;BT;"GHB";Hydraulic Unit;;
1054996;2021-01-19 12:45:00;260;44.78;BT;"GHB";Hydraulic Unit;;
1054997;2021-01-19 13:00:00;260;44.03;BT;"GHB";Hydraulic Unit;;
1054998;2021-01-19 13:15:00;260;42.8;BT;"GHB";Hydraulic Unit;;
1054999;2021-01-19 13:30:00;260;44.48;BT;"GHB";Hydraulic Unit;;
1055000;2021-01-19 13:45:00;260;44.15;BT;"GHB";Hydraulic Unit;;
1055001;2021-01-19 14:00:00;260;43.15;BT;"GHB";Hydraulic Unit;;
1055002;2021-01-19 14:15:00;260;44.21;BT;"GHB";Hydraulic Unit;;
1059465;2021-01-19 14:30:00;260;43.74;BT;"GHB";Hydraulic Unit;;
1059466;2021-01-19 14:45:00;260;41.53;BT;"GHB";Hydraulic Unit;;
1059467;2021-01-19 15:00:00;260;43.31;BT;"GHB";Hydraulic Unit;;
1059468;2021-01-19 15:15:00;260;43.14;BT;"GHB";Hydraulic Unit;;
1059469;2021-01-19 15:30:00;260;43.12;BT;"GHB";Hydraulic Unit;;
1059470;2021-01-19 15:45:00;260;41.74;BT;"GHB";Hydraulic Unit;;
1059471;2021-01-19 16:00:00;260;42.61;BT;"GHB";Hydraulic Unit;;
1059472;2021-01-19 16:15:00;260;42.79;BT;"GHB";Hydraulic Unit;;
1059473;2021-01-19 16:30:00;260;43.57;BT;"GHB";Hydraulic Unit;;
1059474;2021-01-19 16:45:00;260;43.62;BT;"GHB";Hydraulic Unit;;
1059475;2021-01-19 17:00:00;260;43.32;BT;"GHB";Hydraulic Unit;;
1059476;2021-01-19 17:15:00;260;44.45;BT;"GHB";Hydraulic Unit;;
1059477;2021-01-19 17:30:00;260;43.61;BT;"GHB";Hydraulic Unit;;
1059478;2021-01-19 17:45:00;260;45.24;BT;"GHB";Hydraulic Unit;;
1059479;2021-01-19 18:00:00;260;44.48;BT;"GHB";Hydraulic Unit;;
1059480;2021-01-19 18:15:00;260;42.82;BT;"GHB";Hydraulic Unit;;
1059481;2021-01-19 18:30:00;260;43.98;BT;"GHB";Hydraulic Unit;;
1059482;2021-01-19 18:45:00;260;44.12;BT;"GHB";Hydraulic Unit;;
1059483;2021-01-19 19:00:00;260;44.27;BT;"GHB";Hydraulic Unit;;
1059484;2021-01-19 19:15:00;260;44.3;BT;"GHB";Hydraulic Unit;;
1059485;2021-01-19 19:30:00;260;45.15;BT;"GHB";Hydraulic Unit;;
1059486;2021-01-19 19:45:00;260;43.01;BT;"GHB";Hydraulic Unit;;
1059487;2021-01-19 20:00:00;260;44.74;BT;"GHB";Hydraulic Unit;;
1059488;2021-01-19 20:15:00;260;44.26;BT;"GHB";Hydraulic Unit;;
1059489;2021-01-19 20:30:00;260;45.25;BT;"GHB";Hydraulic Unit;;
1059490;2021-01-19 20:45:00;260;44.62;BT;"GHB";Hydraulic Unit;;
1059491;2021-01-19 21:00:00;260;46.33;BT;"GHB";Hydraulic Unit;;
1059492;2021-01-19 21:15:00;260;44.59;BT;"GHB";Hydraulic Unit;;
1059493;2021-01-19 21:30:00;260;43.62;BT;"GHB";Hydraulic Unit;;
1059494;2021-01-19 21:45:00;260;42.97;BT;"GHB";Hydraulic Unit;;
1059495;2021-01-19 22:00:00;260;45.77;BT;"GHB";Hydraulic Unit;;
1059496;2021-01-19 22:15:00;260;40.51;BT;"GHB";Hydraulic Unit;;
1059497;2021-01-19 22:30:00;260;36.98;BT;"GHB";Hydraulic Unit;;
1059498;2021-01-19 22:45:00;260;34.89;BT;"GHB";Hydraulic Unit;;
1059499;2021-01-19 23:00:00;260;33.81;BT;"GHB";Hydraulic Unit;;
1059500;2021-01-19 23:15:00;260;33.95;BT;"GHB";Hydraulic Unit;;
1059501;2021-01-19 23:30:00;260;33.82;BT;"GHB";Hydraulic Unit;;
1059502;2021-01-19 23:45:00;260;34.15;BT;"GHB";Hydraulic Unit;;
1059503;2021-01-20 00:00:00;260;33.94;BT;"GHB";Hydraulic Unit;;
1059504;2021-01-20 00:15:00;260;34.78;BT;"GHB";Hydraulic Unit;;
1059505;2021-01-20 00:30:00;260;36.37;BT;"GHB";Hydraulic Unit;;
1059506;2021-01-20 00:45:00;260;35.07;BT;"GHB";Hydraulic Unit;;
1059507;2021-01-20 01:00:00;260;35.8;BT;"GHB";Hydraulic Unit;;
1059508;2021-01-20 01:15:00;260;34.08;BT;"GHB";Hydraulic Unit;;
1059509;2021-01-20 01:30:00;260;37.65;BT;"GHB";Hydraulic Unit;;
1059510;2021-01-20 01:45:00;260;37.33;BT;"GHB";Hydraulic Unit;;
1059511;2021-01-20 02:00:00;260;36.22;BT;"GHB";Hydraulic Unit;;
1059512;2021-01-20 02:15:00;260;34.41;BT;"GHB";Hydraulic Unit;;
1064096;2021-01-20 02:30:00;260;34.59;BT;"GHB";Hydraulic Unit;;
1064097;2021-01-20 02:45:00;260;35.88;BT;"GHB";Hydraulic Unit;;
1064098;2021-01-20 03:00:00;260;35.09;BT;"GHB";Hydraulic Unit;;
1064099;2021-01-20 03:15:00;260;34.71;BT;"GHB";Hydraulic Unit;;
1064100;2021-01-20 03:30:00;260;36.73;BT;"GHB";Hydraulic Unit;;
1064101;2021-01-20 03:45:00;260;35.7;BT;"GHB";Hydraulic Unit;;
1064102;2021-01-20 04:00:00;260;35.19;BT;"GHB";Hydraulic Unit;;
1064103;2021-01-20 04:15:00;260;34.45;BT;"GHB";Hydraulic Unit;;
1064104;2021-01-20 04:30:00;260;35.26;BT;"GHB";Hydraulic Unit;;
1064105;2021-01-20 04:45:00;260;35.45;BT;"GHB";Hydraulic Unit;;
1064106;2021-01-20 05:00:00;260;35.16;BT;"GHB";Hydraulic Unit;;
1064107;2021-01-20 05:15:00;260;35.74;BT;"GHB";Hydraulic Unit;;
1064108;2021-01-20 05:30:00;260;34.88;BT;"GHB";Hydraulic Unit;;
1064109;2021-01-20 05:45:00;260;33.62;BT;"GHB";Hydraulic Unit;;
1064110;2021-01-20 06:00:00;260;38.31;BT;"GHB";Hydraulic Unit;;
1064111;2021-01-20 06:15:00;260;44.36;BT;"GHB";Hydraulic Unit;;
1064112;2021-01-20 06:30:00;260;41.84;BT;"GHB";Hydraulic Unit;;
1064113;2021-01-20 06:45:00;260;46.19;BT;"GHB";Hydraulic Unit;;
1064114;2021-01-20 07:00:00;260;45.89;BT;"GHB";Hydraulic Unit;;
1064115;2021-01-20 07:15:00;260;44.04;BT;"GHB";Hydraulic Unit;;
1064116;2021-01-20 07:30:00;260;46.86;BT;"GHB";Hydraulic Unit;;
1064117;2021-01-20 07:45:00;260;45.7;BT;"GHB";Hydraulic Unit;;
1064118;2021-01-20 08:00:00;260;45.02;BT;"GHB";Hydraulic Unit;;
1064119;2021-01-20 08:15:00;260;43.02;BT;"GHB";Hydraulic Unit;;
1064120;2021-01-20 08:30:00;260;44.12;BT;"GHB";Hydraulic Unit;;
1064121;2021-01-20 08:45:00;260;44.7;BT;"GHB";Hydraulic Unit;;
1064122;2021-01-20 09:00:00;260;44.7;BT;"GHB";Hydraulic Unit;;
1064123;2021-01-20 09:15:00;260;44.54;BT;"GHB";Hydraulic Unit;;
1064124;2021-01-20 09:30:00;260;46.54;BT;"GHB";Hydraulic Unit;;
1064125;2021-01-20 09:45:00;260;44.92;BT;"GHB";Hydraulic Unit;;
1064126;2021-01-20 10:00:00;260;42.75;BT;"GHB";Hydraulic Unit;;
1064127;2021-01-20 10:15:00;260;43.27;BT;"GHB";Hydraulic Unit;;
1064128;2021-01-20 10:30:00;260;44.83;BT;"GHB";Hydraulic Unit;;
1064129;2021-01-20 10:45:00;260;42.41;BT;"GHB";Hydraulic Unit;;
1064130;2021-01-20 11:00:00;260;44.18;BT;"GHB";Hydraulic Unit;;
1064131;2021-01-20 11:15:00;260;44.76;BT;"GHB";Hydraulic Unit;;
1064132;2021-01-20 11:30:00;260;44.22;BT;"GHB";Hydraulic Unit;;
1064133;2021-01-20 11:45:00;260;42.74;BT;"GHB";Hydraulic Unit;;
1064134;2021-01-20 12:00:00;260;43.83;BT;"GHB";Hydraulic Unit;;
1064135;2021-01-20 12:15:00;260;41.71;BT;"GHB";Hydraulic Unit;;
1064136;2021-01-20 12:30:00;260;41.09;BT;"GHB";Hydraulic Unit;;
1064137;2021-01-20 12:45:00;260;41.81;BT;"GHB";Hydraulic Unit;;
1064138;2021-01-20 13:00:00;260;41.27;BT;"GHB";Hydraulic Unit;;
1064139;2021-01-20 13:15:00;260;43.15;BT;"GHB";Hydraulic Unit;;
1064140;2021-01-20 13:30:00;260;40.38;BT;"GHB";Hydraulic Unit;;
1064141;2021-01-20 13:45:00;260;41.23;BT;"GHB";Hydraulic Unit;;
1064142;2021-01-20 14:00:00;260;41.2;BT;"GHB";Hydraulic Unit;;
1064143;2021-01-20 14:15:00;260;39.54;BT;"GHB";Hydraulic Unit;;
1068713;2021-01-20 14:30:00;260;40.03;BT;"GHB";Hydraulic Unit;;
1068714;2021-01-20 14:45:00;260;39.88;BT;"GHB";Hydraulic Unit;;
1068715;2021-01-20 15:00:00;260;40.33;BT;"GHB";Hydraulic Unit;;
1068716;2021-01-20 15:15:00;260;40.6;BT;"GHB";Hydraulic Unit;;
1068717;2021-01-20 15:30:00;260;40.54;BT;"GHB";Hydraulic Unit;;
1068718;2021-01-20 15:45:00;260;40.08;BT;"GHB";Hydraulic Unit;;
1068719;2021-01-20 16:00:00;260;41.58;BT;"GHB";Hydraulic Unit;;
1068720;2021-01-20 16:15:00;260;39.51;BT;"GHB";Hydraulic Unit;;
1068721;2021-01-20 16:30:00;260;40.61;BT;"GHB";Hydraulic Unit;;
1068722;2021-01-20 16:45:00;260;40.76;BT;"GHB";Hydraulic Unit;;
1068723;2021-01-20 17:00:00;260;42.61;BT;"GHB";Hydraulic Unit;;
1068724;2021-01-20 17:15:00;260;39.15;BT;"GHB";Hydraulic Unit;;
1068725;2021-01-20 17:30:00;260;39.76;BT;"GHB";Hydraulic Unit;;
1068726;2021-01-20 17:45:00;260;43.73;BT;"GHB";Hydraulic Unit;;
1068727;2021-01-20 18:00:00;260;39.2;BT;"GHB";Hydraulic Unit;;
1068728;2021-01-20 18:15:00;260;40.81;BT;"GHB";Hydraulic Unit;;
1068729;2021-01-20 18:30:00;260;42.24;BT;"GHB";Hydraulic Unit;;
1068730;2021-01-20 18:45:00;260;42.82;BT;"GHB";Hydraulic Unit;;
1068731;2021-01-20 19:00:00;260;40.26;BT;"GHB";Hydraulic Unit;;
1068732;2021-01-20 19:15:00;260;42.95;BT;"GHB";Hydraulic Unit;;
1068733;2021-01-20 19:30:00;260;40.28;BT;"GHB";Hydraulic Unit;;
1068734;2021-01-20 19:45:00;260;42.79;BT;"GHB";Hydraulic Unit;;
1068735;2021-01-20 20:00:00;260;40.17;BT;"GHB";Hydraulic Unit;;
1068736;2021-01-20 20:15:00;260;40.65;BT;"GHB";Hydraulic Unit;;
1068737;2021-01-20 20:30:00;260;40.56;BT;"GHB";Hydraulic Unit;;
1068738;2021-01-20 20:45:00;260;40.61;BT;"GHB";Hydraulic Unit;;
1068739;2021-01-20 21:00:00;260;40.95;BT;"GHB";Hydraulic Unit;;
1068740;2021-01-20 21:15:00;260;38.54;BT;"GHB";Hydraulic Unit;;
1068741;2021-01-20 21:30:00;260;41.17;BT;"GHB";Hydraulic Unit;;
1068742;2021-01-20 21:45:00;260;41.64;BT;"GHB";Hydraulic Unit;;
1068743;2021-01-20 22:00:00;260;42.94;BT;"GHB";Hydraulic Unit;;
1068744;2021-01-20 22:15:00;260;39.38;BT;"GHB";Hydraulic Unit;;
1068745;2021-01-20 22:30:00;260;36.17;BT;"GHB";Hydraulic Unit;;
1068746;2021-01-20 22:45:00;260;32.4;BT;"GHB";Hydraulic Unit;;
1068747;2021-01-20 23:00:00;260;33.29;BT;"GHB";Hydraulic Unit;;
1068748;2021-01-20 23:15:00;260;32.45;BT;"GHB";Hydraulic Unit;;
1068749;2021-01-20 23:30:00;260;30.69;BT;"GHB";Hydraulic Unit;;
1068750;2021-01-20 23:45:00;260;31.79;BT;"GHB";Hydraulic Unit;;
1068751;2021-01-21 00:00:00;260;30.08;BT;"GHB";Hydraulic Unit;;
1070678;2021-01-01 01:00:00;260;41.37;BT;"GHB";Hydraulic Unit;;
1070679;2021-01-01 01:15:00;260;42.84;BT;"GHB";Hydraulic Unit;;
1070680;2021-01-01 01:30:00;260;43.02;BT;"GHB";Hydraulic Unit;;
1070681;2021-01-01 01:45:00;260;42.83;BT;"GHB";Hydraulic Unit;;
1070682;2021-01-01 02:00:00;260;45.08;BT;"GHB";Hydraulic Unit;;
1070683;2021-01-01 02:15:00;260;43.98;BT;"GHB";Hydraulic Unit;;
1070684;2021-01-01 02:30:00;260;45.37;BT;"GHB";Hydraulic Unit;;
1070685;2021-01-01 02:45:00;260;41.72;BT;"GHB";Hydraulic Unit;;
1070686;2021-01-01 03:00:00;260;42.23;BT;"GHB";Hydraulic Unit;;
1070687;2021-01-01 03:15:00;260;41.2;BT;"GHB";Hydraulic Unit;;
1070688;2021-01-01 03:30:00;260;43.75;BT;"GHB";Hydraulic Unit;;
1070689;2021-01-01 03:45:00;260;42.45;BT;"GHB";Hydraulic Unit;;
1070690;2021-01-01 04:00:00;260;44.69;BT;"GHB";Hydraulic Unit;;
1070691;2021-01-01 04:15:00;260;40.48;BT;"GHB";Hydraulic Unit;;
1070692;2021-01-01 04:30:00;260;42.34;BT;"GHB";Hydraulic Unit;;
1070693;2021-01-01 04:45:00;260;42.43;BT;"GHB";Hydraulic Unit;;
1070694;2021-01-01 05:00:00;260;42.61;BT;"GHB";Hydraulic Unit;;
1070695;2021-01-01 05:15:00;260;42.3;BT;"GHB";Hydraulic Unit;;
1070696;2021-01-01 05:30:00;260;41.59;BT;"GHB";Hydraulic Unit;;
1070697;2021-01-01 05:45:00;260;42.27;BT;"GHB";Hydraulic Unit;;
1070698;2021-01-01 06:00:00;260;42.99;BT;"GHB";Hydraulic Unit;;
1070699;2021-01-01 06:15:00;260;46.29;BT;"GHB";Hydraulic Unit;;
1070700;2021-01-01 06:30:00;260;44.62;BT;"GHB";Hydraulic Unit;;
1070701;2021-01-01 06:45:00;260;45.42;BT;"GHB";Hydraulic Unit;;
1070702;2021-01-01 07:00:00;260;44.55;BT;"GHB";Hydraulic Unit;;
1070703;2021-01-01 07:15:00;260;45.2;BT;"GHB";Hydraulic Unit;;
1070704;2021-01-01 07:30:00;260;42.02;BT;"GHB";Hydraulic Unit;;
1070705;2021-01-01 07:45:00;260;44.28;BT;"GHB";Hydraulic Unit;;
1070706;2021-01-01 08:00:00;260;42.7;BT;"GHB";Hydraulic Unit;;
1070707;2021-01-01 08:15:00;260;44.65;BT;"GHB";Hydraulic Unit;;
1070708;2021-01-01 08:30:00;260;43.61;BT;"GHB";Hydraulic Unit;;
1070709;2021-01-01 08:45:00;260;44.26;BT;"GHB";Hydraulic Unit;;
1070710;2021-01-01 09:00:00;260;43.59;BT;"GHB";Hydraulic Unit;;
1070711;2021-01-01 09:15:00;260;42.78;BT;"GHB";Hydraulic Unit;;
1070712;2021-01-01 09:30:00;260;44.02;BT;"GHB";Hydraulic Unit;;
1070713;2021-01-01 09:45:00;260;41.18;BT;"GHB";Hydraulic Unit;;
1070714;2021-01-01 10:00:00;260;45.47;BT;"GHB";Hydraulic Unit;;
1070715;2021-01-01 10:15:00;260;44.98;BT;"GHB";Hydraulic Unit;;
1070716;2021-01-01 10:30:00;260;42.32;BT;"GHB";Hydraulic Unit;;
1070717;2021-01-01 10:45:00;260;43.18;BT;"GHB";Hydraulic Unit;;
1071118;2021-01-01 01:00:00;260;41.37;BT;"GHB";Hydraulic Unit;;
1071119;2021-01-01 01:15:00;260;42.84;BT;"GHB";Hydraulic Unit;;
1071120;2021-01-01 01:30:00;260;43.02;BT;"GHB";Hydraulic Unit;;
1071121;2021-01-01 01:45:00;260;42.83;BT;"GHB";Hydraulic Unit;;
1071122;2021-01-01 02:00:00;260;45.08;BT;"GHB";Hydraulic Unit;;
1071123;2021-01-01 02:15:00;260;43.98;BT;"GHB";Hydraulic Unit;;
1071124;2021-01-01 02:30:00;260;45.37;BT;"GHB";Hydraulic Unit;;
1071125;2021-01-01 02:45:00;260;41.72;BT;"GHB";Hydraulic Unit;;
1071126;2021-01-01 03:00:00;260;42.23;BT;"GHB";Hydraulic Unit;;
1071127;2021-01-01 03:15:00;260;41.2;BT;"GHB";Hydraulic Unit;;
1071128;2021-01-01 03:30:00;260;43.75;BT;"GHB";Hydraulic Unit;;
1071129;2021-01-01 03:45:00;260;42.45;BT;"GHB";Hydraulic Unit;;
1071130;2021-01-01 04:00:00;260;44.69;BT;"GHB";Hydraulic Unit;;
1071131;2021-01-01 04:15:00;260;40.48;BT;"GHB";Hydraulic Unit;;
1071132;2021-01-01 04:30:00;260;42.34;BT;"GHB";Hydraulic Unit;;
1071133;2021-01-01 04:45:00;260;42.43;BT;"GHB";Hydraulic Unit;;
1071134;2021-01-01 05:00:00;260;42.61;BT;"GHB";Hydraulic Unit;;
1071135;2021-01-01 05:15:00;260;42.3;BT;"GHB";Hydraulic Unit;;
1071136;2021-01-01 05:30:00;260;41.59;BT;"GHB";Hydraulic Unit;;
1071137;2021-01-01 05:45:00;260;42.27;BT;"GHB";Hydraulic Unit;;
1071138;2021-01-01 06:00:00;260;42.99;BT;"GHB";Hydraulic Unit;;
1071139;2021-01-01 06:15:00;260;46.29;BT;"GHB";Hydraulic Unit;;
